name,streams,listeners
2022-02-06 00:00:00,2,1
2022-02-07 00:00:00,17,5
2022-02-08 00:00:00,1,1
2022-02-09 00:00:00,6,6
2022-02-10 00:00:00,2,1
2022-02-11 00:00:00,90,81
2022-02-12 00:00:00,40,31
2022-02-13 00:00:00,9,9
2022-02-14 00:00:00,19,9
2022-02-15 00:00:00,22,9
2022-02-16 00:00:00,11,11
2022-02-17 00:00:00,11,8
2022-02-18 00:00:00,6,4
2022-02-19 00:00:00,32,30
2022-02-20 00:00:00,6,6
2022-02-21 00:00:00,6,6
2022-02-22 00:00:00,7,4
2022-02-23 00:00:00,20,10
2022-02-24 00:00:00,2,2
2022-02-25 00:00:00,4,4
2022-02-26 00:00:00,4,4
2022-02-27 00:00:00,5,4
2022-02-28 00:00:00,8,5
2022-03-01 00:00:00,8,6
2022-03-02 00:00:00,6,3
2022-03-03 00:00:00,3,3
2022-03-04 00:00:00,4,4
2022-03-05 00:00:00,4,4
2022-03-06 00:00:00,6,2
2022-03-07 00:00:00,8,8
2022-03-08 00:00:00,10,7
2022-03-09 00:00:00,15,10
2022-03-10 00:00:00,3,2
2022-03-11 00:00:00,6,6
2022-03-12 00:00:00,8,7
2022-03-13 00:00:00,3,3
2022-03-14 00:00:00,9,7
2022-03-15 00:00:00,15,8
2022-03-16 00:00:00,7,6
2022-03-17 00:00:00,8,8
2022-03-18 00:00:00,79,70
2022-03-19 00:00:00,61,59
2022-03-20 00:00:00,18,16
2022-03-21 00:00:00,21,16
2022-03-22 00:00:00,22,21
2022-03-23 00:00:00,88,74
2022-03-24 00:00:00,16,14
2022-03-25 00:00:00,17,7
2022-03-26 00:00:00,3,3
2022-03-27 00:00:00,13,7
2022-03-28 00:00:00,5,5
2022-03-29 00:00:00,18,10
2022-03-30 00:00:00,10,6
2022-03-31 00:00:00,5,1
2022-04-01 00:00:00,4,4
2022-04-02 00:00:00,11,7
2022-04-03 00:00:00,6,5
2022-04-04 00:00:00,6,5
2022-04-05 00:00:00,1,1
2022-04-06 00:00:00,4,3
2022-04-07 00:00:00,1,1
2022-04-08 00:00:00,12,8
2022-04-09 00:00:00,7,4
2022-04-10 00:00:00,1,1
2022-04-11 00:00:00,3,3
2022-04-12 00:00:00,6,4
2022-04-13 00:00:00,2,2
2022-04-14 00:00:00,10,5
2022-04-15 00:00:00,0,0
2022-04-16 00:00:00,14,14
2022-04-17 00:00:00,24,8
2022-04-18 00:00:00,13,3
2022-04-19 00:00:00,1,1
2022-04-20 00:00:00,5,5
2022-04-21 00:00:00,4,4
2022-04-22 00:00:00,11,5
2022-04-23 00:00:00,6,5
2022-04-24 00:00:00,8,6
2022-04-25 00:00:00,1,0
2022-04-26 00:00:00,4,4
2022-04-27 00:00:00,6,6
2022-04-28 00:00:00,12,8
2022-04-29 00:00:00,12,9
2022-04-30 00:00:00,4,3
2022-05-01 00:00:00,2,2
2022-05-02 00:00:00,9,5
2022-05-03 00:00:00,1,1
2022-05-04 00:00:00,3,2
2022-05-05 00:00:00,4,4
2022-05-06 00:00:00,3,1
2022-05-07 00:00:00,5,5
2022-05-08 00:00:00,1,1
2022-05-09 00:00:00,5,3
2022-05-10 00:00:00,12,3
2022-05-11 00:00:00,7,4
2022-05-12 00:00:00,6,5
2022-05-13 00:00:00,4,4
2022-05-14 00:00:00,5,3
2022-05-15 00:00:00,0,0
2022-05-16 00:00:00,61,5
2022-05-17 00:00:00,11,6
2022-05-18 00:00:00,9,7
2022-05-19 00:00:00,6,5
2022-05-20 00:00:00,13,6
2022-05-21 00:00:00,6,6
2022-05-22 00:00:00,1,1
2022-05-23 00:00:00,4,4
2022-05-24 00:00:00,3,2
2022-05-25 00:00:00,9,7
2022-05-26 00:00:00,9,5
2022-05-27 00:00:00,1,1
2022-05-28 00:00:00,3,1
2022-05-29 00:00:00,3,2
2022-05-30 00:00:00,3,3
2022-05-31 00:00:00,2,2
2022-06-01 00:00:00,13,5
2022-06-02 00:00:00,2,2
2022-06-03 00:00:00,5,5
2022-06-04 00:00:00,2,2
2022-06-05 00:00:00,3,2
2022-06-06 00:00:00,8,5
2022-06-07 00:00:00,5,4
2022-06-08 00:00:00,51,7
2022-06-09 00:00:00,7,6
2022-06-10 00:00:00,10,8
2022-06-11 00:00:00,10,8
2022-06-12 00:00:00,7,3
2022-06-13 00:00:00,14,6
2022-06-14 00:00:00,12,8
2022-06-15 00:00:00,3,2
2022-06-16 00:00:00,8,8
2022-06-17 00:00:00,4,3
2022-06-18 00:00:00,28,5
2022-06-19 00:00:00,13,5
2022-06-20 00:00:00,8,3
2022-06-21 00:00:00,13,5
2022-06-22 00:00:00,2,2
2022-06-23 00:00:00,9,6
2022-06-24 00:00:00,2,2
2022-06-25 00:00:00,15,6
2022-06-26 00:00:00,14,12
2022-06-27 00:00:00,12,9
2022-06-28 00:00:00,0,0
2022-06-29 00:00:00,2,2
2022-06-30 00:00:00,4,4
2022-07-01 00:00:00,4,4
2022-07-02 00:00:00,3,3
2022-07-03 00:00:00,4,4
2022-07-04 00:00:00,12,5
2022-07-05 00:00:00,9,5
2022-07-06 00:00:00,0,0
2022-07-07 00:00:00,3,3
2022-07-08 00:00:00,4,2
2022-07-09 00:00:00,15,5
2022-07-10 00:00:00,2,1
2022-07-11 00:00:00,6,5
2022-07-12 00:00:00,3,3
2022-07-13 00:00:00,2,2
2022-07-14 00:00:00,2,2
2022-07-15 00:00:00,6,2
2022-07-16 00:00:00,1,1
2022-07-17 00:00:00,4,4
2022-07-18 00:00:00,1,1
2022-07-19 00:00:00,2,2
2022-07-20 00:00:00,9,8
2022-07-21 00:00:00,2,2
2022-07-22 00:00:00,4,4
2022-07-23 00:00:00,1,1
2022-07-24 00:00:00,4,3
2022-07-25 00:00:00,0,0
2022-07-26 00:00:00,4,4
2022-07-27 00:00:00,6,5
2022-07-28 00:00:00,0,0
2022-07-29 00:00:00,4,4
2022-07-30 00:00:00,6,5
2022-07-31 00:00:00,2,1
2022-08-01 00:00:00,18,6
2022-08-02 00:00:00,11,4
2022-08-03 00:00:00,13,4
2022-08-04 00:00:00,8,8
2022-08-05 00:00:00,9,5
2022-08-06 00:00:00,5,4
2022-08-07 00:00:00,89,82
2022-08-08 00:00:00,80,64
2022-08-09 00:00:00,43,31
2022-08-10 00:00:00,18,14
2022-08-11 00:00:00,16,14
2022-08-12 00:00:00,9,4
2022-08-13 00:00:00,7,5
2022-08-14 00:00:00,3,3
2022-08-15 00:00:00,8,7
2022-08-16 00:00:00,15,12
2022-08-17 00:00:00,1081,407
2022-08-18 00:00:00,9,6
2022-08-19 00:00:00,3,2
2022-08-20 00:00:00,7,5
2022-08-21 00:00:00,71,69
2022-08-22 00:00:00,63,56
2022-08-23 00:00:00,29,28
2022-08-24 00:00:00,15,12
2022-08-25 00:00:00,12,10
2022-08-26 00:00:00,17,10
2022-08-27 00:00:00,12,9
2022-08-28 00:00:00,79,65
2022-08-29 00:00:00,52,48
2022-08-30 00:00:00,63,56
2022-08-31 00:00:00,59,52
2022-09-01 00:00:00,44,38
2022-09-02 00:00:00,24,22
2022-09-03 00:00:00,24,20
2022-09-04 00:00:00,66,61
2022-09-05 00:00:00,65,58
2022-09-06 00:00:00,31,28
2022-09-07 00:00:00,50,38
2022-09-08 00:00:00,40,19
2022-09-09 00:00:00,14,8
2022-09-10 00:00:00,8,7
2022-09-11 00:00:00,66,62
2022-09-12 00:00:00,54,50
2022-09-13 00:00:00,13,13
2022-09-14 00:00:00,24,21
2022-09-15 00:00:00,51,48
2022-09-16 00:00:00,15,9
2022-09-17 00:00:00,4,3
2022-09-18 00:00:00,82,79
2022-09-19 00:00:00,52,46
2022-09-20 00:00:00,30,27
2022-09-21 00:00:00,14,14
2022-09-22 00:00:00,22,16
2022-09-23 00:00:00,8,4
2022-09-24 00:00:00,20,12
2022-09-25 00:00:00,75,72
2022-09-26 00:00:00,67,54
2022-09-27 00:00:00,17,15
2022-09-28 00:00:00,135,25
2022-09-29 00:00:00,11,10
2022-09-30 00:00:00,8,6
2022-10-01 00:00:00,21,19
2022-10-02 00:00:00,133,84
2022-10-03 00:00:00,76,56
2022-10-04 00:00:00,42,27
2022-10-05 00:00:00,34,11
2022-10-06 00:00:00,15,10
2022-10-07 00:00:00,9,3
2022-10-08 00:00:00,5,4
2022-10-09 00:00:00,63,59
2022-10-10 00:00:00,49,43
2022-10-11 00:00:00,17,16
2022-10-12 00:00:00,6,6
2022-10-13 00:00:00,10,7
2022-10-14 00:00:00,14,9
2022-10-15 00:00:00,6,5
2022-10-16 00:00:00,69,62
2022-10-17 00:00:00,65,46
2022-10-18 00:00:00,153,29
2022-10-19 00:00:00,14,13
2022-10-20 00:00:00,12,7
2022-10-21 00:00:00,10,6
2022-10-22 00:00:00,15,6
2022-10-23 00:00:00,12,8
2022-10-24 00:00:00,66,50
2022-10-25 00:00:00,66,52
2022-10-26 00:00:00,16,11
2022-10-27 00:00:00,10,7
2022-10-28 00:00:00,14,12
2022-10-29 00:00:00,18,12
2022-10-30 00:00:00,6,6
2022-10-31 00:00:00,80,73
2022-11-01 00:00:00,31,28
2022-11-02 00:00:00,13,13
2022-11-03 00:00:00,17,6
2022-11-04 00:00:00,4,3
2022-11-05 00:00:00,6,6
2022-11-06 00:00:00,5,5
2022-11-07 00:00:00,82,71
2022-11-08 00:00:00,30,27
2022-11-09 00:00:00,14,14
2022-11-10 00:00:00,9,7
2022-11-11 00:00:00,6,4
2022-11-12 00:00:00,4,4
2022-11-13 00:00:00,5,5
2022-11-14 00:00:00,108,69
2022-11-15 00:00:00,46,29
2022-11-16 00:00:00,9,9
2022-11-17 00:00:00,20,13
2022-11-18 00:00:00,16,14
2022-11-19 00:00:00,14,7
2022-11-20 00:00:00,68,56
2022-11-21 00:00:00,97,76
2022-11-22 00:00:00,35,27
2022-11-23 00:00:00,29,14
2022-11-24 00:00:00,26,11
2022-11-25 00:00:00,10,10
2022-11-26 00:00:00,28,21
2022-11-27 00:00:00,68,42
2022-11-28 00:00:00,110,79
2022-11-29 00:00:00,80,52
2022-11-30 00:00:00,70,54
2022-12-01 00:00:00,33,27
2022-12-02 00:00:00,28,11
2022-12-03 00:00:00,7,6
2022-12-04 00:00:00,4,3
2022-12-05 00:00:00,8,6
2022-12-06 00:00:00,97,89
2022-12-07 00:00:00,25,20
2022-12-08 00:00:00,19,12
2022-12-09 00:00:00,21,12
2022-12-10 00:00:00,3,2
2022-12-11 00:00:00,18,3
2022-12-12 00:00:00,28,9
2022-12-13 00:00:00,62,59
2022-12-14 00:00:00,56,46
2022-12-15 00:00:00,9,7
2022-12-16 00:00:00,7,6
2022-12-17 00:00:00,8,4
2022-12-18 00:00:00,32,4
2022-12-19 00:00:00,102,61
2022-12-20 00:00:00,37,35
2022-12-21 00:00:00,21,13
2022-12-22 00:00:00,24,15
2022-12-23 00:00:00,19,4
2022-12-24 00:00:00,26,10
2022-12-25 00:00:00,1,1
2022-12-26 00:00:00,7,5
2022-12-27 00:00:00,15,13
2022-12-28 00:00:00,7,4
2022-12-29 00:00:00,1,1
2022-12-30 00:00:00,11,5
2022-12-31 00:00:00,11,5
2023-01-01 00:00:00,69,38
2023-01-02 00:00:00,8,8
2023-01-03 00:00:00,84,77
2023-01-04 00:00:00,14,11
2023-01-05 00:00:00,15,12
2023-01-06 00:00:00,6,5
2023-01-07 00:00:00,7,7
2023-01-08 00:00:00,15,11
2023-01-09 00:00:00,91,80
2023-01-10 00:00:00,5,5
2023-01-11 00:00:00,12,8
2023-01-12 00:00:00,0,0
2023-01-13 00:00:00,0,0
2023-01-14 00:00:00,0,0
2023-01-15 00:00:00,0,0
2023-01-16 00:00:00,0,0
2023-01-17 00:00:00,0,0
2023-01-18 00:00:00,1,1
2023-01-19 00:00:00,0,0
2023-01-20 00:00:00,0,0
2023-01-21 00:00:00,0,0
2023-01-22 00:00:00,0,0
2023-01-23 00:00:00,0,0
2023-01-24 00:00:00,0,0
2023-01-25 00:00:00,0,0
2023-01-26 00:00:00,0,0
2023-01-27 00:00:00,0,0
